"MSA.Code","MSA.Title","MSA.Name","date","ridership","ridership2019","ridership_19pct","onsite_pct","iv","net_mig_rate","vrm","vrm_19pct","covid_cases","vaccine","reopened","pop_million","transitcommute_pct","noveh_pct"
"C2094","El Centro, CA","",2021-04-01,25096,63141,39.7459653790722,72.1333333333333,19.1607817191715,-0.299507476594045,44289,58.6252084822492,0.00423081182855244,0.302,0,0.180296,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2021-05-01,24602,67642,36.3708938233642,77.1612903225806,18.375468434005,-0.277398666267213,42523,54.2488996619251,0.00275224277328608,0.432,0,0.180246,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2021-06-01,25156,53291,47.2049689440994,75.7333333333333,18.2494071531176,-0.371852435633453,44154,62.9584212627617,0.00137889024255178,0.498,1,0.180179,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2021-07-01,27145,52309,51.8935556022864,71.6451612903226,19.1826747643128,-0.416426064940257,62478,84.6952608176987,0.0173164248532506,0.528,1,0.180104,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2021-08-01,31348,62944,49.8029994916116,73.741935483871,19.1321334614995,-0.655606547175892,68214,92.999222893291,0.00670063129914719,0.559,1,0.179986,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2021-09-01,36464,66974,54.4450085107654,77.6333333333333,19.1296074500749,-0.0666762976874437,67648,91.7261016949153,0.00819027577804851,0.59,1,0.179974,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2021-10-01,43387,75895,57.1671388101983,82.3870967741936,18.3038574915941,0.077782963308665,69333,85.1171184443135,0.00921475246428176,0.613,1,0.179988,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2021-11-01,45287,57415,78.8766001915876,77.7,18.1654449307075,0.283271957742489,65103,96.0703007407845,0.0111640270240337,0.632,1,0.180039,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2021-12-01,49309,53030,92.9832170469546,77.2258064516129,19.0571889498599,-0.105543828463504,67243,96.3698119697317,0.0199302248310998,0.662,1,0.18002,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2022-01-01,44920,57498,78.1244565028349,79.741935483871,15.859177377892,-0.172232747556795,67462,89.3406258690787,0.0908960017720678,0.691,1,0.179989,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2022-02-01,47361,58058,81.5753212304936,87.1071428571429,16.1623012827541,-0.305667633687908,61272,93.2006936205166,0.0381603721342341,0.704,1,0.179934,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2022-03-01,61164,67435,90.7006747238081,90.5483870967742,16.1814701507199,-0.723009499232498,76534,100.0902373635,0.00553217410565954,0.711,1,0.179804,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2022-04-01,45085,63141,71.4036838187548,86.8,NA,-0.729102313647571,68989,91.3205199481111,0.000476243216303024,0.72,1,0.179673,0.743653303701171,7.07262716308338
"C2094","El Centro, CA","",2022-05-01,46023,67642,68.0390881405044,89.4838709677419,NA,-0.651607298001738,70782,90.30044013523,0.00532174105659541,0.726,1,0.179556,0.743653303701171,7.07262716308338
